,Open,High,Close
1118,771.869995,775.030029,762.849976
1119,766.9400019999999,785.0,783.789978
1120,785.25,793.049988,777.849976
1121,780.5599980000001,784.47998,768.200012
1122,769.710022,782.419983,779.210022
1123,780.0599980000001,781.0,772.98999
1124,764.5,778.650024,775.1400150000001
1125,771.099976,776.090027,762.549988
1126,763.590027,766.070007,760.039978
1127,749.0,757.4400019999999,750.419983
1128,751.26001,764.150024,762.539978
1129,767.789978,774.75,760.090027
1130,766.570007,781.5,776.590027
1131,781.159973,781.590027,769.830017
1132,767.22998,774.1400150000001,756.849976
1133,763.049988,766.349976,760.799988
1134,764.27002,770.340027,767.130005
1135,770.6900019999999,771.900024,768.51001
1136,768.52002,769.200012,765.840027
1137,770.0,782.820007,782.23999
1138,786.98999,798.6900019999999,793.960022
1139,793.960022,796.460022,790.299988
1140,787.820007,788.330017,778.01001
1141,762.200012,762.200012,759.4400019999999
1142,764.099976,769.200012,761.530029
1143,750.369995,765.72998,759.330017
1144,746.48999,755.3099980000001,741.0
1145,747.799988,750.119995,730.909973
1146,731.950012,735.080017,733.070007
1147,740.75,748.340027,745.340027
1148,749.340027,753.0,719.570007
1149,724.4400019999999,739.8900150000001,731.3900150000001
1150,709.98999,724.159973,710.48999
1151,720.150024,725.349976,719.080017
1152,705.900024,726.950012,718.5599980000001
1153,720.169983,737.669983,726.669983
1154,742.0,748.5599980000001,745.460022
1155,743.840027,752.460022,733.619995
1156,735.210022,739.460022,733.789978
1157,735.8900150000001,735.8900150000001,717.580017
1158,738.1900019999999,751.159973,748.299988
1159,748.960022,765.1099849999999,761.349976
1160,771.26001,777.590027,770.77002
1161,800.5,810.349976,780.909973
1162,786.280029,791.429993,749.380005
1163,744.590027,745.23999,730.030029
1164,725.5,726.719971,703.76001
1165,687.679993,704.52002,704.159973
1166,692.950012,720.960022,701.02002
1167,711.789978,723.219971,706.849976
1168,696.340027,712.320007,706.3599849999999
1169,712.210022,716.0,706.8900150000001
1170,718.650024,722.880005,717.6400150000001
1171,727.0,733.76001,731.969971
1172,733.960022,736.0,717.51001
1173,715.900024,724.030029,722.1099849999999
1174,729.51001,734.849976,729.049988
1175,726.099976,730.900024,717.289978
1176,710.6099849999999,721.219971,720.900024
1177,722.929993,729.51001,729.119995
1178,733.599976,736.159973,724.8599849999999
1179,721.0,730.599976,717.219971
1180,721.299988,742.330017,742.169983
1181,742.869995,743.119995,739.47998
1182,739.47998,741.0,731.590027
1183,734.799988,735.0,730.219971
1184,725.150024,727.210022,712.799988
1185,708.3900150000001,722.25,713.530029
1186,715.169983,726.23999,725.409973
1187,727.789978,736.539978,732.169983
1188,739.950012,744.900024,744.869995
1189,744.969971,754.26001,750.23999
1190,746.02002,753.01001,750.570007
1191,749.049988,759.0,757.3599849999999
1192,757.650024,765.340027,758.47998
1193,761.630005,762.1400150000001,755.409973
1194,753.909973,763.340027,762.159973
1195,758.4400019999999,765.0,760.049988
1196,763.349976,765.3900150000001,757.5599980000001
1197,751.200012,757.5599980000001,754.840027
1198,756.169983,758.299988,753.280029
1199,753.679993,767.179993,765.8900150000001
1200,768.210022,777.3099980000001,768.340027
1201,768.340027,769.080017,762.900024
1202,757.159973,770.039978,769.669983
1203,769.51001,772.4400019999999,765.119995
1204,758.130005,762.869995,758.570007
1205,757.840027,768.419983,768.070007
1206,765.320007,769.3599849999999,760.119995
1207,765.869995,767.130005,759.469971
1208,765.450012,767.219971,757.539978
1209,758.429993,764.919983,764.320007
1210,770.3099980000001,775.75,771.909973
1211,775.3599849999999,779.6099849999999,775.3900150000001
1212,775.5,780.929993,780.0
1213,780.1900019999999,788.549988,787.679993
1214,790.5,790.950012,776.25
1215,779.159973,779.659973,774.919983
1216,777.3099980000001,781.679993,780.0
1217,743.909973,753.919983,737.77002
1218,735.349976,744.880005,742.210022
1219,744.419983,745.590027,725.369995
1220,725.320007,727.150024,721.460022
1221,723.289978,729.26001,705.0599980000001
1222,704.119995,712.1099849999999,707.880005
1223,711.919983,715.409973,714.409973
1224,712.5,713.369995,708.4400019999999
1225,706.77002,715.049988,711.369995
1226,715.0,717.549988,714.710022
1227,712.200012,725.98999,725.179993
1228,726.700012,734.289978,729.130005
1229,734.960022,740.0,739.380005
1230,740.52002,740.799988,730.549988
1231,732.0,735.369995,728.070007
1232,726.619995,731.289978,724.830017
1233,724.320007,732.679993,730.299988
1234,731.0599980000001,735.849976,720.1900019999999
1235,718.5,725.570007,721.780029
1236,718.299988,720.5,715.3099980000001
1237,716.460022,727.700012,721.710022
1238,719.97998,723.5,717.25
1239,719.849976,734.200012,733.030029
1240,735.0,739.8900150000001,738.099976
1241,736.0,741.099976,736.929993
1242,737.51001,747.909973,747.599976
1243,748.76001,753.47998,748.849976
1244,748.469971,751.369995,748.460022
1245,746.099976,747.299988,744.27002
1246,741.48999,741.48999,735.8599849999999
1247,738.5,738.5,730.0599980000001
1248,733.27002,736.710022,731.090027
1249,739.5,743.8099980000001,742.929993
1250,737.070007,743.929993,742.52002
1251,735.950012,739.6400150000001,733.1900019999999
1252,729.820007,739.0,731.880005
1253,729.3099980000001,736.0,733.25
1254,734.919983,737.150024,732.1900019999999
1255,727.960022,730.3900150000001,724.25
1256,721.3900150000001,721.3900150000001,704.25
1257,710.3099980000001,715.869995,706.130005
1258,710.049988,715.380005,708.880005
1259,714.049988,714.210022,710.469971
